降水量  蒸散发          径流量
0	0.194305556	6.99267792
0	0.194305556	6.987185789
0	0.194305556	6.981693659
0	0.194305556	6.976201528
0.0757	0.194305556	6.970709398
0	0.194305556	6.965217267
0	0.194305556	6.959725137
0	0.194305556	6.954233006
0	0.194305556	6.948740876
0	0.194305556	6.943248745
0	0.194305556	6.937756615
0	0.194305556	6.932264484
0	0.194305556	6.926772354
0	0.194305556	6.921280224
0	0.194305556	6.915788093
0	0.194305556	6.910295963
0	0.180972222	6.904803832
0	0.180972222	6.899311702
0	0.180972222	6.893819571
0	0.180972222	6.888327441
0	0.180972222	6.88283531
0	0.180972222	6.87734318
0	0.180972222	6.871851049
0	0.180972222	6.866358919
0	0.180972222	6.860866788
0	0.180972222	6.855374658
0	0.180972222	6.849882527
0	0.180972222	6.844390397
0	0.180972222	6.838898266
0	0.180972222	6.833406136
0	0.180972222	6.827914005
0	0.180972222	6.822421875
0	0.180972222	6.816929745
0	0.180972222	6.811437614
0	0.180972222	6.805945484
0	0.180972222	6.800453353
0	0.180972222	6.794961223
0	0.180972222	6.789469092
0	0.180972222	6.783976962
0	0.180972222	6.778484831
0	0.180972222	6.772992701
0	0.180972222	6.76750057
0	0.180972222	6.76200844
0	0.180972222	6.756516309
0	0.180972222	6.751024179
0.0574	0.180972222	6.745532048
0	0.180972222	6.740039918
0	0.180972222	6.734547787
0	0.180972222	6.729055657
0	0.180972222	6.723563526
0	0.180972222	6.718071396
0	0.180972222	6.712579266
3.44435	0.180972222	6.707087135
0.7724	0.180972222	6.701595005
0.51535	0.180972222	6.696102874
0.9263	0.180972222	6.690610744
0.90342	0.180972222	6.685118613
0.03785	0.180972222	6.679626483
0.0757	0.180972222	6.674134352
0	0.180972222	6.668642222
0	0.180972222	6.663150091
0	0.180972222	6.657657961
0	0.180972222	6.65216583
0	0.180972222	6.6466737
0	0.180972222	6.641181569
0	0.180972222	6.635689439
0	0.180972222	6.630197308
0	0.180972222	6.624705178
0	0.180972222	6.619213047
0	0.180972222	6.613720917
0	0.180972222	6.608228786
0	0.180972222	6.602736656
0	0.180972222	6.597244526
0.03785	0.180972222	6.591752395
0	0.180972222	6.586260265
0	0.180972222	6.580768134
0	0.180972222	6.575276004
0	0.180972222	6.569783873
0	0.180972222	6.564291743
0	0.180972222	6.558799612
0.0574	0.180972222	6.553307482
0	0.180972222	6.547815351
0	0.180972222	6.542323221
0	0.180972222	6.53683109
0	0.180972222	6.53133896
0	0.180972222	6.525846829
0	0.180972222	6.520354699
0	0.180972222	6.514862568
0	0.180972222	6.509370438
0	0.180972222	6.503878307
0	0.180972222	6.498386177
0	0.180972222	6.492894047
0	0.180972222	6.487401916
0	0.180972222	6.481909786
0	0.180972222	6.476417655
0	0.180972222	6.470925525
0	0.180972222	6.465433394
0	0.180972222	6.459941264
0	0.180972222	6.454449133
0	0.180972222	6.448957003
0	0.180972222	6.443464872
0	0.180972222	6.437972742
0	0.180972222	6.432480611
0	0.180972222	6.426988481
0	0.180972222	6.42149635
0	0.180972222	6.41600422
0	0.180972222	6.410512089
0	0.180972222	6.405019959
0	0.180972222	6.399527828
0	0.180972222	6.394035698
0	0.180972222	6.388543568
0	0.180972222	6.383051437
0	0.180972222	6.377559307
0	0.180972222	6.372067176
0	0.180972222	6.366575046
0	0.180972222	6.361082915
0	0.180972222	6.355590785
0	0.180972222	6.350098654
0	0.180972222	6.344606524
0	0.180972222	6.339114393
0	0.180972222	6.333622263
0	0.180972222	6.328130132
0	0.180972222	6.322638002
0	0.180972222	6.317145871
0	0.180972222	6.311653741
0	0.180972222	6.30616161
0.37134	0.180972222	6.30066948
0.37134	0.180972222	6.295177349
0.43826	0.180972222	6.289685219
0.2375	0.180972222	6.284193089
0.27096	0.180972222	6.278700958
0.36145	0.180972222	6.273208828
0.13384	0.180972222	6.267716697
0.0287	0.180972222	6.262224567
0	0.180972222	6.256732436
0	0.180972222	6.251240306
0.03346	0.180972222	6.245748175
0	0.180972222	6.240256045
0	0.180972222	6.234763914
0	0.180972222	6.229271784
0	0.180972222	6.223779653
0.03785	0.180972222	6.218287523
0	0.180972222	6.212795392
0	0.180972222	6.207303262
0	0.180972222	6.201811131
0	0.180972222	6.196319001
0	0.180972222	6.19082687
0	0.180972222	6.18533474
0	0.180972222	6.179842609
0	0.180972222	6.174350479
0	0.180972222	6.168858349
